50.0000166405	0
50.0000500262	0
50.000083412	0
50.0001167977	0
50.1931094534	0
50.1931430327	0
50.193176612	0
50.1932101914	0
50.1932437708	444.62902832
50.1932773502	530.171875
50.1933109297	565.585632324
50.1933445092	558.895263672
50.1933780887	482.57244873
50.1934116683	0
50.1934452479	0
50.1934788275	0
50.1935124072	0
50.193948946	0
50.1939825261	0
50.1940161063	0
50.1940496865	0
50.1940832667	336.884643555
50.194116847	614.72088623
50.1941504273	746.766967773
50.1941840077	668.918212891
50.1942175881	466.51159668
50.1942511685	0
50.1942847489	0
50.1943183294	0
50.1943519099	0
50.195124271	0
50.1951578523	0
50.1951914337	0
50.1952250151	0
50.1952585965	455.072387695
50.195292178	597.464172363
50.1953257594	603.20111084
50.195359341	517.890136719
50.1953929225	389.236022949
50.1954265041	0
50.1954600857	0
50.1954936674	0
50.1955272491	0
50.1970384601	0
50.1970720434	0
50.1971056267	0
50.19713921	0
50.1971727933	309.887817383
50.1972063767	522.82043457
50.1972399601	639.666992188
50.1972735435	623.786499023
50.197307127	465.957397461
50.1973407105	0
50.1973742941	0
50.1974078777	0
50.1974414613	0
50.3655793227	0
50.3656130753	0
50.3656468278	0
50.3656805804	0
50.365714333	274.298950195
50.3657480857	558.211547852
50.3657818384	663.986450195
50.3658155911	579.443115234
50.3658493439	393.035217285
50.3658830967	0
50.3659168495	0
50.3659506023	0
50.3659843552	0
50.5475921397	0
50.5476260754	0
50.547660011	0
50.5476939468	0
50.5477278825	442.997558594
50.5477618183	567.742980957
50.5477957541	637.985778809
50.54782969	624.32611084
50.5478636259	568.215148926
50.5478975618	496.249023438
50.5479314978	0
50.5479654338	0
50.5479993698	0
50.5480333058	0
50.8295497061	0
50.8295839261	0
50.8296181462	0
50.8296523662	0
50.8296865863	491.306762695
50.8297208064	654.361022949
50.8297550266	685.016601563
50.8297892468	524.35168457
50.829823467	257.028808594
50.8298576873	0
50.8298919076	0
50.8299261279	0
50.8299603483	0
50.9664660397	0
50.9665003981	0
50.9665347565	0
50.9665691149	0
50.9666034733	390.075500488
50.9666378318	675.283752441
50.9666721903	807.59753418
50.9667065489	689.296325684
50.9667409075	397.44519043
50.9667752661	0
50.9668096248	0
50.9668439835	0
50.9668783422	0
51.083830254	0
51.0838647311	0
51.0838992082	0
51.0839336854	0
51.0839681626	410.59765625
51.0840026398	638.681335449
51.0840371171	707.978210449
51.0840715944	617.796325684
51.0841060718	440.818237305
51.0841405491	0
51.0841750265	0
51.084209504	0
51.0842439815	0
51.1477762508	0
51.1478107927	0
51.1478453346	0
51.1478798765	0
51.1479144184	261.610046387
51.1479489604	536.565551758
51.1479835025	657.622314453
51.1480180445	576.291687012
51.1480525866	330.457458496
51.1480871288	0
51.1481216709	0
51.1481562131	0
51.1481907554	0
51.3274512864	0
51.3274860105	0
51.3275207345	0
51.3275554586	0
51.3275901827	323.203613281
51.3276249069	569.976379395
51.3276596311	721.421081543
51.3276943553	710.264465332
51.3277290796	536.643859863
51.3277638039	248.494689941
51.3277985282	0
51.3278332526	0
51.327867977	0
51.3279027015	0
51.4674316259	0
51.4674664921	0
51.4675013583	0
51.4675362245	0
51.4675710908	383.671630859
51.4676059571	520.656311035
51.4676408235	604.680114746
51.4676756898	589.831481934
51.4677105563	453.780273438
51.4677454227	0
51.4677802892	0
51.4678151557	0
51.4678500223	0
51.6051847671	0
51.6052197734	0
51.6052547797	0
51.605289786	0
51.6053247923	459.394592285
51.6053597987	612.97442627
51.6053948051	700.366149902
51.6054298116	641.843811035
51.6054648181	421.011169434
51.6054998246	0
51.6055348312	0
51.6055698378	0
51.6056048444	0
51.6056398511	0
51.6056748578	0
51.6057098645	0
51.6057448713	0
51.6057798781	345.087341309
51.6058148849	545.724060059
51.6058498918	644.900939941
51.6058848987	606.369018555
51.6059199057	479.006958008
51.6059549127	0
51.6059899197	0
51.6060249268	0
51.6060599339	0
51.6108562429	0
51.6108912549	0
51.6109262669	0
51.610961279	0
51.6109962911	470.51361084
51.6110313033	569.181518555
51.6110663155	604.399230957
51.6111013277	596.843017578
51.61113634	534.430297852
51.6111713523	413.997680664
51.6112063646	0
51.611241377	0
51.6112763894	0
51.6113114018	0
51.6274909606	0
51.6275259895	0
51.6275610185	0
51.6275960475	0
51.6276310765	391.69708252
51.6276661056	606.680603027
51.6277011347	681.645263672
51.6277361639	580.921203613
51.6277711931	333.501831055
51.6278062223	0
51.6278412516	0
51.6278762809	0
51.6279113102	0
51.7452139442	0
51.745249093	0
51.7452842419	0
51.7453193908	0
51.7453545397	461.301452637
51.7453896887	568.672485352
51.7454248377	611.286132813
51.7454599867	532.947570801
51.7454951358	351.121337891
51.7455302849	0
51.745565434	0
51.7456005832	0
51.7456357324	0
51.8542770377	0
51.8543122977	0
51.8543475577	0
51.8543828178	0
51.8544180779	375.515625
51.8544533381	590.502685547
51.8544885982	667.343444824
51.8545238585	552.092468262
51.8545591187	313.908569336
51.854594379	0
51.8546296393	0
51.8546648997	0
51.8547001601	0
52.1039341343	0
52.1039696493	0
52.1040051643	0
52.1040406793	0
52.1040761943	462.689331055
52.1041117094	581.224365234
52.1041472246	628.168029785
52.1041827397	561.76953125
52.104218255	414.765136719
52.1042537702	0
52.1042892855	0
52.1043248008	0
52.1043603162	0
52.2311680932	0
52.2312037383	0
52.2312393835	0
52.2312750287	0
52.2313106739	281.526489258
52.2313463192	539.059936523
52.2313819645	650.660339355
52.2314176098	634.93927002
52.2314532552	526.389770508
52.2314889006	338.074707031
52.2315245461	0
52.2315601915	0
52.2315958371	0
52.2316314826	0
52.4214610125	0
52.4214968526	0
52.4215326927	0
52.4215685329	0
52.4216043731	443.0078125
52.4216402133	570.787963867
52.4216760536	617.310424805
52.4217118939	562.823852539
52.4217477343	432.878967285
52.4217835747	0
52.4218194151	0
52.4218552555	0
52.421891096	0
52.5978077939	0
52.597843815	0
52.5978798361	0
52.5979158573	0
52.5979518785	492.30267334
52.5979878997	731.150695801
52.598023921	743.407104492
52.5980599423	559.59564209
52.5980959637	297.040527344
52.5981319851	0
52.5981680065	0
52.598204028	0
52.5982400495	0
52.6843650698	0
52.6844011799	0
52.68443729	0
52.6844734001	0
52.6845095103	386.053161621
52.6845456205	663.028381348
52.6845817307	813.01940918
52.684617841	771.110473633
52.6846539513	589.61151123
52.6846900616	381.604675293
52.684726172	0
52.6847622824	0
52.6847983929	0
52.6848345034	0
53.0675114799	0
53.0675479846	0
53.0675844893	0
53.0676209941	0
53.0676574989	296.430175781
53.0676940037	585.805664063
53.0677305086	702.106018066
53.0677670135	536.121887207
53.0678035184	162.290618896
53.0678400234	0
53.0678765284	0
53.0679130335	0
53.0679495386	0
53.5488630802	0
53.5489000827	0
53.5489370852	0
53.5489740878	0
53.5490110904	470.113952637
53.549048093	660.284912109
53.5490850957	712.901123047
53.5491220984	585.087280273
53.5491591012	320.603942871
53.549196104	0
53.5492331068	0
53.5492701096	0
53.5493071125	0
53.5969987101	0
53.5970357625	0
53.5970728149	0
53.5971098674	0
53.5971469199	492.314453125
53.5971839724	703.472351074
53.597221025	796.711914063
53.5972580776	593.793334961
53.5972951303	183.757171631
53.597332183	0
53.5973692357	0
53.5974062885	0
53.5974433413	0
53.6695095794	0
53.669546707	0
53.6695838346	0
53.6696209623	0
53.66965809	404.54876709
53.6696952178	700.225158691
53.6697323456	765.389770508
53.6697694734	557.808837891
53.6698066013	233.050079346
53.6698437292	0
53.6698808572	0
53.6699179851	0
53.6699551132	0
53.6768244611	0
53.6768615963	0
53.6768987316	0
53.6769358668	0
53.6769730021	483.005615234
53.6770101375	622.021728516
53.6770472729	633.685913086
53.6770844083	566.114257813
53.6771215438	473.657775879
53.6771586793	0
53.6771958148	0
53.6772329504	0
53.677270086	0
53.6924246342	0
53.6924617856	0
53.692498937	0
53.6925360885	0
53.69257324	434.454101563
53.6926103915	530.883483887
53.6926475431	587.05090332
53.6926846947	542.457336426
53.6927218463	397.153625488
53.692758998	0
53.6927961498	0
53.6928333015	0
53.6928704533	0
53.9092630055	0
53.9093003821	0
53.9093377588	0
53.9093751356	0
53.9094125124	432.449707031
53.9094498892	518.128662109
53.909487266	530.505859375
53.9095246429	533.691650391
53.9095620199	471.806335449
53.9095993969	0
53.9096367739	0
53.9096741509	0
53.909711528	0
54.0222055059	0
54.0222430001	0
54.0222804943	0
54.0223179886	0
54.0223554829	404.01965332
54.0223929773	552.33972168
54.0224304716	627.386108398
54.0224679661	559.397460938
54.0225054605	334.908630371
54.022542955	0
54.0225804496	0
54.0226179441	0
54.0226554388	0
54.082396402	0
54.0824339588	0
54.0824715158	0
54.0825090727	0
54.0825466297	269.08215332
54.0825841867	516.120117188
54.0826217438	632.192810059
54.0826593009	569.59753418
54.082696858	372.79675293
54.0827344152	0
54.0827719724	0
54.0828095297	0
54.082847087	0
54.1882364681	0
54.1882741352	0
54.1883118024	0
54.1883494697	0
54.188387137	438.155517578
54.1884248043	570.364868164
54.1884624717	629.911987305
54.1885001391	590.631164551
54.1885378065	458.408081055
54.188575474	0
54.1886131415	0
54.1886508091	0
54.1886884767	0
54.2371615352	0
54.2371992534	0
54.2372369716	0
54.2372746899	0
54.2373124082	443.08416748
54.2373501265	946.410400391
54.2373878449	1117.0378418
54.2374255634	890.987182617
54.2374632818	491.341369629
54.2375010003	0
54.2375387189	0
54.2375764375	0
54.2376141561	0
54.3812295984	0
54.381267467	0
54.3813053356	0
54.3813432042	0
54.3813810729	432.115966797
54.3814189417	630.118225098
54.3814568104	688.629089355
54.3814946793	611.772155762
54.3815325481	500.320556641
54.381570417	0
54.381608286	0
54.3816461549	0
54.3816840239	0
54.5291422933	0
54.5291803164	0
54.5292183397	0
54.5292563629	0
54.5292943862	376.713256836
54.5293324096	583.813476563
54.529370433	672.546142578
54.5294084564	627.163635254
54.5294464798	501.871887207
54.5294845033	0
54.5295225269	0
54.5295605505	0
54.5295985741	0
55.3098676397	0
55.3099064824	0
55.3099453251	0
55.3099841679	0
55.3100230107	330.460021973
55.3100618536	580.483886719
55.3101006965	625.395507813
55.3101395395	530.69354248
55.3101783824	372.474609375
55.3102172255	0
55.3102560685	0
55.3102949116	0
55.3103337548	0
55.3396331401	0
55.3396720142	0
55.3397108883	0
55.3397497624	0
55.3397886366	323.338256836
55.3398275108	548.818054199
55.3398663851	631.541442871
55.3399052594	554.67956543
55.3399441337	460.857910156
55.3399830081	0
55.3400218825	0
55.340060757	0
55.3400996315	0
55.4304378671	0
55.4304768369	0
55.4305158067	0
55.4305547766	0
55.4305937465	511.730529785
55.4306327164	658.543945313
55.4306716864	775.356079102
55.4307106564	774.597167969
55.4307496265	613.949035645
55.4307885966	277.338989258
55.4308275667	0
55.4308665369	0
55.4309055072	0
55.4309444774	0
55.4394019985	0
55.4394409777	0
55.439479957	0
55.4395189363	0
55.4395579157	328.996337891
55.4395968951	621.68347168
55.4396358745	700.004089355
55.439674854	599.497497559
55.4397138335	447.498413086
55.4397528131	0
55.4397917927	0
55.4398307723	0
55.439869752	0
56.0764197813	0
56.0764594343	0
56.0764990873	0
56.0765387404	0
56.0765783935	302.164672852
56.0766180467	604.270629883
56.0766576999	741.616394043
56.0766973531	689.407226563
56.0767370064	558.497253418
56.0767766597	470.10168457
56.0768163131	0
56.0768559665	0
56.0768956199	0
56.0769352734	0
56.2029281223	0
56.2029679095	0
56.2030076968	0
56.2030474842	0
56.2030872715	404.461853027
56.203127059	593.801696777
56.2031668464	683.959533691
56.2032066339	653.971740723
56.2032464215	507.004699707
56.203286209	0
56.2033259967	0
56.2033657843	0
56.203405572	0
56.3324600762	0
56.3325000011	0
56.332539926	0
56.332579851	0
56.332619776	442.666931152
56.332659701	547.284423828
56.3326996261	614.299987793
56.3327395512	549.418334961
56.3327794764	314.357666016
56.3328194016	0
56.3328593269	0
56.3328992522	0
56.3329391775	0
56.3471952368	0
56.3472351773	0
56.3472751179	0
56.3473150585	0
56.3473549992	369.14239502
56.3473949399	630.796325684
56.3474348806	749.616210938
56.3474748214	656.280090332
56.3475147623	426.79473877
56.3475547031	0
56.3475946441	0
56.347634585	0
56.347674526	0
57.1749455338	0
57.1749863577	0
57.1750271816	0
57.1750680055	0
57.1751088295	352.425476074
57.1751496536	542.27734375
57.1751904776	631.973083496
57.1752313018	602.11517334
57.1752721259	462.216552734
57.1753129502	0
57.1753537744	0
57.1753945987	0
57.1754354231	0
57.3260066618	0
57.3260476475	0
57.3260886333	0
57.3261296192	0
57.3261706051	438.335998535
57.326211591	580.141052246
57.326252577	637.399719238
57.326293563	703.128234863
57.3263345491	717.639770508
57.3263755352	577.279663086
57.3264165213	343.578857422
57.3264575075	0
57.3264984938	0
57.3265394801	0
57.3265804664	0
57.3280969916	0
57.3281379796	0
57.3281789676	0
57.3282199557	0
57.3282609439	422.003356934
57.328301932	903.481079102
57.3283429203	1205.98120117
57.3283839085	1223.30371094
57.3284248968	1060.19006348
57.3284658852	836.505249023
57.3285068736	640.338745117
57.328547862	670.116943359
57.3285888505	789.591796875
57.3286298391	727.375671387
57.3286708276	552.329162598
57.3287118163	193.781921387
57.3287528049	87.9733276367
57.3287937936	704.969360352
57.3288347824	1061.52368164
57.3288757712	1187.56945801
57.32891676	1247.17773438
57.3289577489	1099.85253906
57.3289987378	566.491027832
57.3290397268	217.549621582
57.3290807158	627.807922363
57.3291217048	812.585693359
57.329162694	780.52746582
57.3292036831	761.92578125
57.3292446723	817.854858398
57.3292856615	732.751342773
57.3293266508	429.586730957
57.3293676401	0
57.3294086295	0
57.3294496189	0
57.3294906083	0
57.3295315978	0
57.3295725874	0
57.329613577	399.414672852
57.3296545666	585.626831055
57.3296955563	658.149047852
57.329736546	687.755493164
57.3297775357	554.876464844
57.3298185256	194.552246094
57.3298595154	0
57.3299005053	0
57.3299414952	0
57.3299824852	0
57.3305973402	0
57.3306383309	0
57.3306793216	0
57.3307203124	0
57.3307613032	207.071533203
57.3308022941	710.538146973
57.330843285	861.403686523
57.3308842759	565.100097656
57.3309252669	145.195007324
57.3309662579	0
57.331007249	0
57.3310482401	0
57.3310892313	0
57.3312531964	0
57.3312941878	0
57.3313351792	0
57.3313761707	0
57.3314171622	309.555297852
57.3314581538	877.537719727
57.3314991454	1295.68041992
57.3315401371	1396.49719238
57.3315811288	1230.63806152
57.3316221205	1074.8223877
57.3316631123	1147.43444824
57.3317041041	1255.03259277
57.331745096	1189.63122559
57.3317860879	960.411987305
57.3318270798	639.258911133
57.3318680719	338.88458252
57.3319090639	0
57.331950056	0
57.3319910481	0
57.3320320403	0
57.3321550171	0
57.3321960095	0
57.3322370019	0
57.3322779943	0
57.3323189868	441.23626709
57.3323599793	886.332519531
57.3324009719	927.385986328
57.3324419645	921.038452148
57.3324829572	1089.31469727
57.3325239499	1116.55627441
57.3325649426	881.115722656
57.3326059354	593.178466797
57.3326469283	466.571960449
57.3326879211	534.910644531
57.3327289141	654.886047363
57.332769907	603.686157227
57.3328109001	373.291687012
57.3328518931	0
57.3328928862	0
57.3329338794	0
57.3329748725	0
57.3331798392	0
57.3332208326	0
57.3332618261	0
57.3333028197	0
57.3333438132	490.067810059
57.3333848069	624.977539063
57.3334258005	726.928039551
57.3334667943	699.4453125
57.333507788	522.67175293
57.3335487818	0
57.3335897757	0
57.3336307696	0
57.3336717635	0
57.3410103867	0
57.3410513885	0
57.3410923904	0
57.3411333924	0
57.3411743943	434.103027344
57.3412153964	625.188354492
57.3412563984	687.499755859
57.3412974006	545.265258789
57.3413384027	277.108825684
57.3413794049	0
57.3414204072	0
57.3414614095	0
57.3415024118	0
57.355281687	0
57.3553227042	0
57.3553637214	0
57.3554047387	0
57.355445756	502.946166992
57.3554867733	635.16998291
57.3555277907	781.314575195
57.3555688081	799.185180664
57.3556098256	691.409423828
57.3556508431	610.065185547
57.3556918606	549.719421387
57.3557328782	360.126342773
57.3557738959	0
57.3558149136	0
57.3558559313	0
57.3558969491	0
57.3574146377	0
57.3574556572	0
57.3574966767	0
57.3575376962	0
57.3575787158	448.345214844
57.3576197354	539.587585449
57.3576607551	593.822631836
57.3577017748	559.622375488
57.3577427946	461.495483398
57.3577838144	0
57.3578248342	0
57.3578658541	0
57.357906874	0
57.3587683028	0
57.3588093237	0
57.3588503446	0
57.3588913656	0
57.3589323866	480.725524902
57.3589734077	563.953186035
57.3590144288	580.500305176
57.35905545	553.595458984
57.3590964712	467.89855957
57.3591374925	0
57.3591785138	0
57.3592195351	0
57.3592605565	0
57.4164871826	0
57.4165282655	0
57.4165693483	0
57.4166104313	0
57.4166515142	423.172607422
57.4166925972	550.791442871
57.4167336803	610.59942627
57.4167747634	549.060852051
57.4168158465	376.572753906
57.4168569297	0
57.4168980129	0
57.4169390962	0
57.4169801795	0
57.4337047521	0
57.4337458534	0
57.4337869548	0
57.4338280562	0
57.4338691576	451.900146484
57.4339102591	536.230529785
57.4339513607	568.328430176
57.4339924622	541.037109375
57.4340335639	422.149291992
57.4340746655	0
57.4341157672	0
57.434156869	0
57.4341979708	0
57.6756488699	0
57.6756902312	0
57.6757315925	0
57.6757729539	0
57.6758143154	387.447570801
57.6758556768	562.40234375
57.6758970384	621.690246582
57.6759383999	583.633056641
